,사업장명,사업장명add,업종구분대분류,업종구분소분류,주소,naver_map_url
1427,의정부,의정부제주특별자치도 서귀포시 서문로 15 (서귀동),일반음식점,한식,제주특별자치도 서귀포시 서문로 15 (서귀동),https://pcmap.place.naver.com/restaurant/32227762/review/visitor#
1428,동해정설렁탕,동해정설렁탕제주특별자치도 서귀포시 중앙로72번길 15 (서귀동),일반음식점,한식,제주특별자치도 서귀포시 중앙로72번길 15 (서귀동),https://pcmap.place.naver.com/restaurant/1752638839/review/visitor#
1430,나능이능이버섯백숙(중문점),나능이능이버섯백숙(중문점)제주특별자치도 서귀포시 소보리당로164번길 83 (상예동),일반음식점,한식,제주특별자치도 서귀포시 소보리당로164번길 83 (상예동),https://pcmap.place.naver.com/restaurant/1920532574/review/visitor#
1431,피스아일랜드,피스아일랜드제주특별자치도 서귀포시 이어도로 594 (강정동),일반음식점,한식,제주특별자치도 서귀포시 이어도로 594 (강정동),https://pcmap.place.naver.com/restaurant/1659525202/review/visitor#
1432,농협은행제주수련원해오름,농협은행제주수련원해오름제주특별자치도 서귀포시 표선면 일주동로 6337,일반음식점,뷔페식,제주특별자치도 서귀포시 표선면 일주동로 6337,https://pcmap.place.naver.com/restaurant/1235007059/review/visitor#
1434,모녀의부엌,모녀의부엌제주특별자치도 서귀포시 516로 472,일반음식점,한식,제주특별자치도 서귀포시 516로 472,https://pcmap.place.naver.com/restaurant/1973198432/review/visitor#
1435,포트그릴스테이크하우스,포트그릴스테이크하우스제주특별자치도 서귀포시 솔동산로10번길 48,일반음식점,패밀리레스트랑,제주특별자치도 서귀포시 솔동산로10번길 48,https://pcmap.place.naver.com/restaurant/1511906413/review/visitor#
1437,불타는명태조림,불타는명태조림제주특별자치도 서귀포시 대정읍 상모로 289,일반음식점,한식,제주특별자치도 서귀포시 대정읍 상모로 289,https://pcmap.place.naver.com/restaurant/1419727134/review/visitor#
1438,흑족발집,흑족발집제주특별자치도 서귀포시 성산읍 동류암로 42,일반음식점,한식,제주특별자치도 서귀포시 성산읍 동류암로 42,https://pcmap.place.naver.com/restaurant/1655852258/review/visitor#
1439,바타타식탁,바타타식탁제주특별자치도 서귀포시 표선면 표선동서로264번길 22,일반음식점,한식,제주특별자치도 서귀포시 표선면 표선동서로264번길 22,https://pcmap.place.naver.com/restaurant/1946221889/review/visitor#
1441,텐저린,텐저린제주특별자치도 서귀포시 이어도로 880 (법환동),일반음식점,경양식,제주특별자치도 서귀포시 이어도로 880 (법환동),https://pcmap.place.naver.com/restaurant/1324799148/review/visitor#
1442,벨라위미,벨라위미제주특별자치도 서귀포시 남원읍 태위로151번길 14-14,일반음식점,경양식,제주특별자치도 서귀포시 남원읍 태위로151번길 14-14,https://pcmap.place.naver.com/restaurant/1971781560/review/visitor#
1444,소라소라,소라소라제주특별자치도 서귀포시 대정읍 형제해안로 318,일반음식점,한식,제주특별자치도 서귀포시 대정읍 형제해안로 318,https://pcmap.place.naver.com/restaurant/1475699319/review/visitor#
1445,유명한정식,유명한정식제주특별자치도 서귀포시 중앙로150번길 49 (동홍동),일반음식점,한식,제주특별자치도 서귀포시 중앙로150번길 49 (동홍동),https://pcmap.place.naver.com/restaurant/30997573/review/visitor#
1446,자연스러운식당,자연스러운식당제주특별자치도 서귀포시 태평로92번길 8,일반음식점,경양식,제주특별자치도 서귀포시 태평로92번길 8,https://pcmap.place.naver.com/restaurant/1041364852/review/visitor#
1448,나무식탁,나무식탁제주특별자치도 서귀포시 대정읍 도원로 214,일반음식점,일식,제주특별자치도 서귀포시 대정읍 도원로 214,https://pcmap.place.naver.com/restaurant/1287396500/review/visitor#
1449,헬스케어차이나타운,헬스케어차이나타운제주특별자치도 서귀포시 동홍로 332 (토평동),일반음식점,중국식,제주특별자치도 서귀포시 동홍로 332 (토평동),https://pcmap.place.naver.com/restaurant/33968590/review/visitor#
1450,제주드림,제주드림제주특별자치도 서귀포시 안덕면 사계북로 57-7,일반음식점,호프/통닭,제주특별자치도 서귀포시 안덕면 사계북로 57-7,https://pcmap.place.naver.com/restaurant/38460407/review/visitor#
1454,토계촌,토계촌제주특별자치도 서귀포시 일주동로 8884 (호근동),일반음식점,통닭(치킨),제주특별자치도 서귀포시 일주동로 8884 (호근동),https://pcmap.place.naver.com/restaurant/32164917/review/visitor#
1460,모루쿠다,모루쿠다제주특별자치도 서귀포시 동홍중앙로90번길 48,일반음식점,한식,제주특별자치도 서귀포시 동홍중앙로90번길 48,https://pcmap.place.naver.com/restaurant/1306369575/review/visitor#
1463,가르텐동홍점,가르텐동홍점제주특별자치도 서귀포시 동홍중앙로 51 (동홍동),일반음식점,호프/통닭,제주특별자치도 서귀포시 동홍중앙로 51 (동홍동),https://pcmap.place.naver.com/restaurant/34016982/review/visitor#
1464,팬클럽,팬클럽제주특별자치도 서귀포시 중정로91번길 42 (서귀동),일반음식점,호프/통닭,제주특별자치도 서귀포시 중정로91번길 42 (서귀동),https://pcmap.place.naver.com/restaurant/16897520/review/visitor#
1466,탐나돈정육점식당,탐나돈정육점식당제주특별자치도 서귀포시 중문관광로 321 (중문동),일반음식점,뷔페식,제주특별자치도 서귀포시 중문관광로 321 (중문동),https://pcmap.place.naver.com/restaurant/1792543141/review/visitor#
1467,흑돼지구이집하영,흑돼지구이집하영제주특별자치도 서귀포시 천제연로 101 (색달동),일반음식점,한식,제주특별자치도 서귀포시 천제연로 101 (색달동),https://pcmap.place.naver.com/restaurant/12024044/review/visitor#
1469,금데기식당,금데기식당제주특별자치도 서귀포시 표선면 표선당포로 19-5,일반음식점,일식,제주특별자치도 서귀포시 표선면 표선당포로 19-5,https://pcmap.place.naver.com/restaurant/11865779/review/visitor#
1476,어리석은물고기,어리석은물고기제주특별자치도 서귀포시 남원읍 태위로 148,일반음식점,호프/통닭,제주특별자치도 서귀포시 남원읍 태위로 148,https://pcmap.place.naver.com/restaurant/33786371/review/visitor#
1477,가본가든,가본가든제주특별자치도 서귀포시 성산읍 서성일로 1023,일반음식점,한식,제주특별자치도 서귀포시 성산읍 서성일로 1023,https://pcmap.place.naver.com/restaurant/16953706/review/visitor#
1478,차칸삼춘,차칸삼춘제주특별자치도 서귀포시 성산읍 성산중앙로 38-2,일반음식점,분식,제주특별자치도 서귀포시 성산읍 성산중앙로 38-2,https://pcmap.place.naver.com/restaurant/1108753622/review/visitor#
1480,뚱돼지,뚱돼지제주특별자치도 서귀포시 천제연로188번길 15 (중문동),일반음식점,한식,제주특별자치도 서귀포시 천제연로188번길 15 (중문동),https://pcmap.place.naver.com/restaurant/1045953829/review/visitor#
1484,복자씨연탄구이,복자씨연탄구이제주특별자치도 서귀포시 성산읍 해맞이해안로 2764,일반음식점,한식,제주특별자치도 서귀포시 성산읍 해맞이해안로 2764,https://pcmap.place.naver.com/restaurant/35769744/review/visitor#
1486,모드락572,모드락572제주특별자치도 서귀포시 표선면 가시로 572,일반음식점,까페,제주특별자치도 서귀포시 표선면 가시로 572,https://pcmap.place.naver.com/restaurant/32407437/review/visitor#
1487,백년가야밀면,백년가야밀면제주특별자치도 서귀포시 태평로 452 (서귀동),일반음식점,기타,제주특별자치도 서귀포시 태평로 452 (서귀동),https://pcmap.place.naver.com/restaurant/32003645/review/visitor#
1489,달맞지,달맞지제주특별자치도 서귀포시 명동로 53 (서귀동),일반음식점,한식,제주특별자치도 서귀포시 명동로 53 (서귀동),https://pcmap.place.naver.com/restaurant/1362995639/review/visitor#
1492,고깃집,고깃집제주특별자치도 서귀포시 신서귀로51번길 15 (법환동),일반음식점,한식,제주특별자치도 서귀포시 신서귀로51번길 15 (법환동),https://pcmap.place.naver.com/restaurant/35765142/review/visitor#
1493,태성각,태성각제주특별자치도 서귀포시 남원읍 일주동로 6747,일반음식점,한식,제주특별자치도 서귀포시 남원읍 일주동로 6747,https://pcmap.place.naver.com/restaurant/1629164741/review/visitor#
1496,뽕아집,뽕아집제주특별자치도 서귀포시 성산읍 산성효자로 106,일반음식점,한식,제주특별자치도 서귀포시 성산읍 산성효자로 106,https://pcmap.place.naver.com/restaurant/1017617809/review/visitor#
1497,더디퍼,더디퍼제주특별자치도 서귀포시 서호남로32번길 28,일반음식점,패밀리레스트랑,제주특별자치도 서귀포시 서호남로32번길 28,https://pcmap.place.naver.com/restaurant/1725758303/review/visitor#
1498,30년할매닭발중문점,30년할매닭발중문점제주특별자치도 서귀포시 천제연로 169,일반음식점,한식,제주특별자치도 서귀포시 천제연로 169,https://pcmap.place.naver.com/restaurant/1425390161/review/visitor#
1500,우와국수,우와국수제주특별자치도 서귀포시 안덕면 한창로 146,일반음식점,한식,제주특별자치도 서귀포시 안덕면 한창로 146,https://pcmap.place.naver.com/restaurant/1548151607/review/visitor#
1503,친구야친구야,친구야친구야제주특별자치도 서귀포시 남원읍 태위로689번길 8,일반음식점,기타,제주특별자치도 서귀포시 남원읍 태위로689번길 8,https://pcmap.place.naver.com/restaurant/1394072262/review/visitor#
1504,녹두밭,녹두밭제주특별자치도 서귀포시 중앙로 50,일반음식점,한식,제주특별자치도 서귀포시 중앙로 50,https://pcmap.place.naver.com/restaurant/1281553416/review/visitor#
1507,술담,술담제주특별자치도 서귀포시 중앙로 196,일반음식점,호프/통닭,제주특별자치도 서귀포시 중앙로 196,https://pcmap.place.naver.com/restaurant/1789603937/review/visitor#
1508,홍익샤모니리조트,홍익샤모니리조트제주특별자치도 서귀포시 중산간서로 68,일반음식점,한식,제주특별자치도 서귀포시 중산간서로 68,https://pcmap.place.naver.com/restaurant/32594236/review/visitor#
1509,뉴남원분식,뉴남원분식제주특별자치도 서귀포시 남원읍 태위로679번길 2,일반음식점,한식,제주특별자치도 서귀포시 남원읍 태위로679번길 2,https://pcmap.place.naver.com/restaurant/1033846528/review/visitor#
1510,중문색달통갈치,중문색달통갈치제주특별자치도 서귀포시 일주서로 993,일반음식점,한식,제주특별자치도 서귀포시 일주서로 993,https://pcmap.place.naver.com/restaurant/1417642003/review/visitor#
1511,코지펍,코지펍제주특별자치도 서귀포시 성산읍 신양로122번길 10-8,일반음식점,호프/통닭,제주특별자치도 서귀포시 성산읍 신양로122번길 10-8,https://pcmap.place.naver.com/restaurant/1080450315/review/visitor#
1512,제주식스어클락,제주식스어클락제주특별자치도 서귀포시 대정읍 신영로 33,일반음식점,한식,제주특별자치도 서귀포시 대정읍 신영로 33,https://pcmap.place.naver.com/restaurant/1045458979/review/visitor#
1514,송악산해물라면오빠네본가,송악산해물라면오빠네본가제주특별자치도 서귀포시 대정읍 형제해안로 296,일반음식점,횟집,제주특별자치도 서귀포시 대정읍 형제해안로 296,https://pcmap.place.naver.com/restaurant/1973455762/review/visitor#
1515,어반정글,어반정글제주특별자치도 서귀포시 성산읍 신고로22번길 39,일반음식점,정종/대포집/소주방,제주특별자치도 서귀포시 성산읍 신고로22번길 39,https://pcmap.place.naver.com/restaurant/1910786191/review/visitor#
1517,섬돼지,섬돼지제주특별자치도 서귀포시 신동로 25,일반음식점,식육(숯불구이),제주특별자치도 서귀포시 신동로 25,https://pcmap.place.naver.com/restaurant/1338501585/review/visitor#
1519,탐라흑돈정육식당,탐라흑돈정육식당제주특별자치도 서귀포시 표선면 번영로 2570,일반음식점,한식,제주특별자치도 서귀포시 표선면 번영로 2570,https://pcmap.place.naver.com/restaurant/1345391794/review/visitor#
1520,봄그리고가을리조트소반,봄그리고가을리조트소반제주특별자치도 서귀포시 성산읍 해맞이해안로 2660,일반음식점,뷔페식,제주특별자치도 서귀포시 성산읍 해맞이해안로 2660,https://pcmap.place.naver.com/restaurant/1603322951/review/visitor#
1523,샤브왕영어마을점,샤브왕영어마을점제주특별자치도 서귀포시 대정읍 글로벌에듀로 382,일반음식점,중국식,제주특별자치도 서귀포시 대정읍 글로벌에듀로 382,https://pcmap.place.naver.com/restaurant/1990887174/review/visitor#
1524,제주제일밀면,제주제일밀면제주특별자치도 서귀포시 중앙로150번길 23,일반음식점,한식,제주특별자치도 서귀포시 중앙로150번길 23,https://pcmap.place.naver.com/restaurant/1205118611/review/visitor#
